Dataset entry number,ReactionClass,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,yie_react
36340,Pd coupling,SCRN_145,00119131-2343,RKB-03724848,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,,,,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,0.0625,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,,Xantphos Pd G4,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00145114,P4-t-Bu,,,,0__PF-06666309__MFCD00005201__
36341,Pd coupling,SCRN_145,00119131-2343,RKB-03724849,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,3781.8922,0,Toluene/Dioxane 3:1,100.0,18.0,,,,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,0.0625,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,,Xantphos Pd G4,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00036357,LiOMe,,,,0__PF-06666309__MFCD00005201__
36342,Pd coupling,SCRN_145,00119131-2343,RKB-03724850,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,,,,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,0.0625,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,,Xantphos Pd G4,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00012179,NaOMe,,,,0__PF-06666309__MFCD00005201__
36343,Pd coupling,SCRN_145,00119131-2343,RKB-03724851,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,,,,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,0.0625,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,,Xantphos Pd G4,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00012416,KOMe,,,,0__PF-06666309__MFCD00005201__
36344,Pd coupling,SCRN_145,00119131-2343,RKB-03724852,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:6][cH:5][nH:4][cH:3]1.Br[C:7]([C:17](=[O:18])[N:11]1[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]1)=[CH:9]2)=[CH:8]2>>[CH3:1][c:2]1[n:6][cH:5][n:4]([C:7]([C:17](=[O:18])[N:11]2[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]2)=[CH:9]3)=[CH:8]3)[cH:3]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,,,,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,0.0625,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,,Xantphos Pd G4,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00050493,LiOEt,,,,0__PF-06666309__MFCD00005201__
36345,Pd coupling,SCRN_145,00119131-2343,RKB-03724853,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,,,,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,0.0625,MFCD28411658,C1(C)(C)c2c(c(P(c3ccccc3)c3ccccc3)ccc2)Oc2c1cccc2P(c1ccccc1)c1ccccc1.c1ccc(c(c1)[Pd+])c1ccccc1NC.[O-]S(C)(=O)=O,,,Xantphos Pd G4,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00054277,KOEt,,,,0__PF-06666309__MFCD00005201__
36346,Pd coupling,SCRN_145,00119131-2343,RKB-03724854,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:6][cH:5][nH:4][cH:3]1.Br[C:7]([C:17](=[O:18])[N:11]1[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]1)=[CH:9]2)=[CH:8]2>>[CH3:1][c:2]1[n:6][cH:5][n:4]([C:7]([C:17](=[O:18])[N:11]2[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]2)=[CH:9]3)=[CH:8]3)[cH:3]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00012417,NaOEt,,,,0__PF-06666309__MFCD00005201__
36347,Pd coupling,SCRN_145,00119131-2343,RKB-03724855,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00054277,KOEt,,,,0__PF-06666309__MFCD00005201__
36348,Pd coupling,SCRN_145,00119131-2343,RKB-03724856,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00005953,Pyridine,,,,0__PF-06666309__MFCD00005201__
36349,Pd coupling,SCRN_145,00119131-2343,RKB-03724857,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:6][cH:5][nH:4][cH:3]1.Br[C:7]([C:17](=[O:18])[N:11]1[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]1)=[CH:9]2)=[CH:8]2>>[CH3:1][c:2]1[n:6][cH:5][n:4]([C:7]([C:17](=[O:18])[N:11]2[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]2)=[CH:9]3)=[CH:8]3)[cH:3]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00008868,DIPEA,,,,0__PF-06666309__MFCD00005201__
36350,Pd coupling,SCRN_145,00119131-2343,RKB-03724858,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00003920,PS,,,,0__PF-06666309__MFCD00005201__
36351,Pd coupling,SCRN_145,00119131-2343,RKB-03724859,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00006345,Lutidine,,,,0__PF-06666309__MFCD00005201__
36352,Pd coupling,SCRN_145,00119131-2343,RKB-03724860,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00005985,TMP,,,,0__PF-06666309__MFCD00005201__
36353,Pd coupling,SCRN_145,00119131-2343,RKB-03724861,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00006493,PMP,,,,0__PF-06666309__MFCD00005201__
36354,Pd coupling,SCRN_145,00119131-2343,RKB-03724862,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:6][cH:5][nH:4][cH:3]1.Br[C:7]([C:17](=[O:18])[N:11]1[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]1)=[CH:9]2)=[CH:8]2>>[CH3:1][c:2]1[n:6][cH:5][n:4]([C:7]([C:17](=[O:18])[N:11]2[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]2)=[CH:9]3)=[CH:8]3)[cH:3]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00014289,Cy2NMe,,,,0__PF-06666309__MFCD00005201__
36355,Pd coupling,SCRN_145,00119131-2343,RKB-03724863,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00003548,NaOH,,,,0__PF-06666309__MFCD00005201__
36356,Pd coupling,SCRN_145,00119131-2343,RKB-03724864,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,7191.27282,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00006306,dtpby,,,,0__PF-06666309__MFCD00005201__
36357,Pd coupling,SCRN_145,00119131-2343,RKB-03724865,BUCHWALD,Metal Mediated,Br[C:1]([C:11](=[O:12])[N:5]1[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]1)=[CH:3]2)=[CH:2]2.[CH3:13][c:14]1[n:18][cH:17][nH:16][cH:15]1>>[CH3:13][c:14]1[n:18][cH:17][n:16]([C:1]([C:11](=[O:12])[N:5]2[C:4]([C:9](=[O:10])[O:8][CH2:7][CH2:6]2)=[CH:3]3)=[CH:2]3)[cH:15]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00011627,TMAF,,,,0__PF-06666309__MFCD00005201__
36358,Pd coupling,SCRN_145,00119131-2343,RKB-03724866,BUCHWALD,Metal Mediated,[CH3:1][c:2]1[n:6][cH:5][nH:4][cH:3]1.Br[C:7]([C:17](=[O:18])[N:11]1[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]1)=[CH:9]2)=[CH:8]2>>[CH3:1][c:2]1[n:6][cH:5][n:4]([C:7]([C:17](=[O:18])[N:11]2[C:10]([C:15](=[O:16])[O:14][CH2:13][CH2:12]2)=[CH:9]3)=[CH:8]3)[cH:3]1,PF-06444417,Cc1cn(cn1)C2=CC=C3N(CCOC3=O)C2=O,0,280.0,0.0,0,Toluene/Dioxane 3:1,100.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,Pd(OAc)2,0.0625,MFCD09038436,c1(c2c(cc(cc2C(C)C)C(C)C)C(C)C)c(c(c(c(c1C)C)C)C)P(C(C)(C)C)C(C)(C)C,,,Pd(OAc)2/Me4 t-butylXPhos,1.0,PF-06666309,c1c(c(n2c(c1)C(OCC2)=O)=O)Br,2.0,MFCD00005201,c1(c[nH]cn1)C,,,,3.0,MFCD00006224,2FPy,,,,0__PF-06666309__MFCD00005201__
